Date,kurs,Sys,NO1,NO2,NO3,NO4,NO5
21.04.2022 05:00,9.54,158.05,187.98,187.98,45.58,13.71,187.98
21.04.2022 06:00,9.54,187.12,194.42,194.42,65.31,13.82,194.42
21.04.2022 07:00,9.54,191.71,199.38,199.38,68.84,13.95,199.38
21.04.2022 08:00,9.54,195.17,203.32,203.32,70.52,13.96,203.32
21.04.2022 09:00,9.54,191.8,199.93,199.93,68.56,13.93,199.93
21.04.2022 10:00,9.54,187.57,195.91,195.91,65.91,13.89,195.91
21.04.2022 11:00,9.54,173.15,188.84,188.84,56.33,13.83,188.84
21.04.2022 12:00,9.54,142.04,182.74,182.74,49.31,13.77,182.74
21.04.2022 13:00,9.54,86.02,177.65,177.65,43.5,13.72,177.65
21.04.2022 14:00,9.54,69.03,173.31,173.31,37.73,13.69,173.31
21.04.2022 15:00,9.54,69.28,173.42,173.42,40.11,13.67,173.42
21.04.2022 16:00,9.54,81.48,178.95,178.95,39.95,13.66,178.95
21.04.2022 17:00,9.54,138.82,187.22,187.22,40.02,13.64,187.22
21.04.2022 18:00,9.54,171.78,190.77,190.77,37.04,13.64,190.77
21.04.2022 19:00,9.54,176.12,194.44,194.44,35.1,13.65,194.44
21.04.2022 20:00,9.54,174.67,194.55,194.55,37.07,13.67,194.55
21.04.2022 21:00,9.54,169.23,191.94,191.94,38.05,13.67,191.94
21.04.2022 22:00,9.54,119.91,188.97,188.97,25.73,13.64,188.97
21.04.2022 23:00,9.54,68.58,183.32,183.32,19,13.58,183.32
22.04.2022 00:00,9.57,69.95,185.15,185.15,15.99,13.61,185.15
22.04.2022 01:00,9.57,61.3,181.19,181.19,16.92,13.6,181.19
22.04.2022 02:00,9.57,64.25,181.58,181.58,16.71,13.6,181.58
22.04.2022 03:00,9.57,54.6,179.41,179.41,16.93,13.61,179.41
22.04.2022 04:00,9.57,63.01,179.68,179.68,19.39,13.62,179.68
22.04.2022 05:00,9.57,82.2,183.7,183.7,27.86,13.64,183.7
22.04.2022 06:00,9.57,168.03,191.43,191.43,39.64,13.66,191.43
22.04.2022 07:00,9.57,176.38,191.11,191.11,45.5,13.77,191.11
22.04.2022 08:00,9.57,179.59,192.27,192.27,46.13,13.85,192.27
22.04.2022 09:00,9.57,177.78,191.55,191.55,44.45,13.82,191.55
22.04.2022 10:00,9.57,169.13,184.42,184.42,44.13,13.79,184.42
22.04.2022 11:00,9.57,86.89,177.56,177.56,43.07,13.76,177.56
22.04.2022 12:00,9.57,68.99,172.58,172.58,43.1,13.72,172.58
22.04.2022 13:00,9.57,47.24,163.8,163.8,40.04,13.7,163.8
22.04.2022 14:00,9.57,37.02,132.49,132.49,29.97,13.68,132.49
22.04.2022 15:00,9.57,34.75,100.24,100.24,30.34,13.7,100.24
22.04.2022 16:00,9.57,37.72,132.45,132.45,30.93,13.7,132.45
22.04.2022 17:00,9.57,53.15,168.38,168.38,33.4,13.7,168.38
22.04.2022 18:00,9.57,73.97,178.98,178.98,34.82,13.82,178.98
22.04.2022 19:00,9.57,120.17,183.9,183.9,35.34,13.85,183.9
22.04.2022 20:00,9.57,151.16,189.87,189.87,30.91,13.87,189.87
22.04.2022 21:00,9.57,123.81,187.37,187.37,31.2,13.88,187.37
22.04.2022 22:00,9.57,69.74,181.03,181.03,25.74,13.86,181.03
22.04.2022 23:00,9.57,44.01,171.87,171.87,24.55,13.82,171.87
23.04.2022 00:00,9.62,37.69,173.79,173.79,18.95,13.46,173.79
23.04.2022 01:00,9.62,37.87,173.26,173.26,21.96,13.45,173.26
23.04.2022 02:00,9.62,36.83,172.21,172.21,21.7,13.44,172.21
23.04.2022 03:00,9.62,30.02,158.45,158.45,23.57,13.44,158.45
23.04.2022 04:00,9.62,25.19,133.78,133.78,23.28,13.45,133.78
23.04.2022 05:00,9.62,25.35,126.23,126.23,24.47,13.45,126.23
23.04.2022 06:00,9.62,31.66,144.98,144.98,23.66,13.45,144.98
23.04.2022 07:00,9.62,39.77,158.6,158.6,29.32,13.49,158.6
23.04.2022 08:00,9.62,44.99,168.22,168.22,37.55,13.5,168.22
23.04.2022 09:00,9.62,46.42,171.6,171.6,37.67,13.54,171.6
23.04.2022 10:00,9.62,44.8,171.72,171.72,37.53,13.5,171.72
23.04.2022 11:00,9.62,25.64,171.13,171.13,20.9,13.48,171.13
23.04.2022 12:00,9.62,18.7,171.31,171.31,13.29,13.29,171.31
23.04.2022 13:00,9.62,15.35,160.46,160.46,13.58,13.44,160.46
23.04.2022 14:00,9.62,13.38,134.91,134.91,13.33,13.33,134.91
23.04.2022 15:00,9.62,13.38,119.93,119.93,13.33,13.33,119.93
23.04.2022 16:00,9.62,18.64,130.96,130.96,21.54,13.39,130.96
23.04.2022 17:00,9.62,40.61,134.58,134.58,38.23,13.39,134.58
23.04.2022 18:00,9.62,42.75,143.67,143.67,37.92,13.4,143.67
23.04.2022 19:00,9.62,56,173.21,173.21,38.04,13.4,173.21
23.04.2022 20:00,9.62,68.08,176.47,176.47,37.62,13.41,176.47
23.04.2022 21:00,9.62,51.12,174.93,174.93,35.13,13.41,174.93
23.04.2022 22:00,9.62,42.28,172.22,172.22,30.89,13.41,172.22
23.04.2022 23:00,9.62,37.86,168.44,168.44,25.78,13.4,168.44
24.04.2022 00:00,9.71,37.27,142.2,142.2,30.51,13.4,142.2
24.04.2022 01:00,9.71,35.05,118.58,118.58,31.76,13.39,118.58
24.04.2022 02:00,9.71,32.15,100.5,100.5,32.56,13.39,100.5
24.04.2022 03:00,9.71,34.94,90.7,90.7,33.78,13.38,90.7
24.04.2022 04:00,9.71,31.05,86.75,86.75,31.8,13.37,86.75
24.04.2022 05:00,9.71,31.36,90.66,90.66,32.75,13.36,90.66
24.04.2022 06:00,9.71,35.18,90.62,90.62,35.08,13.36,90.62
24.04.2022 07:00,9.71,47.59,98.15,98.15,36.21,13.39,98.15
24.04.2022 08:00,9.71,62.74,99.6,99.6,38.05,13.4,99.6
24.04.2022 09:00,9.71,69.22,114.06,114.06,39.33,13.43,114.06
24.04.2022 10:00,9.71,68.73,147.72,147.72,39.39,13.42,147.72
24.04.2022 11:00,9.71,66.4,120.31,120.31,39.46,13.4,120.31
24.04.2022 12:00,9.71,44.56,95.05,95.05,39.87,13.39,95.05
24.04.2022 13:00,9.71,34.03,83.75,83.75,34.64,13.38,83.75
24.04.2022 14:00,9.71,32.21,82.82,82.82,34.2,13.38,82.82
24.04.2022 15:00,9.71,44.07,88.95,88.95,40.31,13.4,88.95
24.04.2022 16:00,9.71,67.04,111.21,111.21,40.1,13.42,111.21
24.04.2022 17:00,9.71,79.15,153.91,153.91,40.03,13.44,153.91
24.04.2022 18:00,9.71,123.16,176.87,176.87,40.54,13.49,176.87
24.04.2022 19:00,9.71,173.72,186.5,186.5,41.14,13.68,186.5
24.04.2022 20:00,9.71,179.81,192.11,192.11,41.78,13.7,192.11
24.04.2022 21:00,9.71,184.82,194.29,194.29,42.18,13.74,194.29
24.04.2022 22:00,9.71,182.58,193.98,193.98,42.96,13.71,193.98
24.04.2022 23:00,9.71,170.82,186.56,186.56,41.72,13.6,186.56
25.04.2022 00:00,9.71,155.26,185.73,185.73,41.22,13.64,185.73
25.04.2022 01:00,9.71,145.04,183.78,183.78,41.12,13.59,183.78
25.04.2022 02:00,9.71,152.64,185.63,185.63,42.32,13.57,185.63
25.04.2022 03:00,9.71,155.04,186.1,186.1,44.09,13.55,186.1
25.04.2022 04:00,9.71,167.33,186.97,186.97,43.29,13.57,186.97
25.04.2022 05:00,9.71,182.27,193.31,193.31,44.07,13.62,193.31
25.04.2022 06:00,9.71,194.22,227,227,40.6,13.86,227
25.04.2022 07:00,9.71,199.71,253.49,253.49,56.2,14.29,253.49
25.04.2022 08:00,9.71,204.29,264.02,264.02,68.62,14.43,264.02
25.04.2022 09:00,9.71,200.4,218.7,218.7,59.91,14.39,218.7
25.04.2022 10:00,9.71,197.55,225.15,225.15,55.06,14.22,225.15
25.04.2022 11:00,9.71,194.94,220.67,220.67,44.67,14.01,220.67
25.04.2022 12:00,9.71,189.81,204.06,204.06,43.33,13.74,204.06
25.04.2022 13:00,9.71,183.49,194.2,194.2,39.9,13.75,194.2
25.04.2022 14:00,9.71,173.69,188.86,188.86,37.65,13.64,188.86
25.04.2022 15:00,9.71,155.71,186.81,186.81,35.95,13.55,186.81
25.04.2022 16:00,9.71,156.98,188.41,188.41,32.06,13.48,188.41
25.04.2022 17:00,9.71,175.1,194.17,194.17,29.7,13.47,194.17
25.04.2022 18:00,9.71,178.77,199.58,199.58,26.23,13.47,199.58
25.04.2022 19:00,9.71,179.67,199.43,199.43,25.82,13.48,199.43
25.04.2022 20:00,9.71,177.33,198.04,198.04,25.02,13.53,198.04
25.04.2022 21:00,9.71,175.93,198.68,198.68,23.91,13.56,198.68
25.04.2022 22:00,9.71,162.93,197.74,197.74,20.25,13.49,197.74
25.04.2022 23:00,9.71,93.48,194.91,194.91,14.37,13.46,194.91
26.04.2022 00:00,9.71,54.9,192.13,192.13,10.27,9.93,192.13
26.04.2022 01:00,9.71,44.26,190.01,190.01,10.25,9.48,190.01
26.04.2022 02:00,9.71,40.83,188.89,188.89,10.33,9.18,188.89
26.04.2022 03:00,9.71,39.99,188.78,188.78,10.28,9.36,188.78
26.04.2022 04:00,9.71,53.08,190.3,190.3,11.5,11.5,190.3
26.04.2022 05:00,9.71,74.34,192.23,192.23,13.31,13.31,192.23
26.04.2022 06:00,9.71,159.69,194.13,194.13,20.22,13.63,194.13
26.04.2022 07:00,9.71,184.77,198.72,198.72,25.72,13.73,198.72
26.04.2022 08:00,9.71,189.27,207.66,207.66,31.19,13.8,207.66
26.04.2022 09:00,9.71,189.45,206.79,206.79,32.06,13.73,206.79
26.04.2022 10:00,9.71,188.26,204.58,204.58,33.96,13.65,204.58
26.04.2022 11:00,9.71,183.16,198.58,198.58,33,13.57,198.58
26.04.2022 12:00,9.71,180.81,197.83,197.83,27.84,13.49,197.83
26.04.2022 13:00,9.71,176.17,195.49,195.49,25.77,13.53,195.49
26.04.2022 14:00,9.71,176.2,196.03,196.03,25.31,13.56,196.03
26.04.2022 15:00,9.71,170.85,194.13,194.13,23.22,13.6,194.13
26.04.2022 16:00,9.71,170.84,193.74,193.74,22.2,13.63,193.74
26.04.2022 17:00,9.71,183.39,199.99,199.99,22.88,13.69,199.99
26.04.2022 18:00,9.71,187.17,204.52,204.52,25,13.78,204.52
26.04.2022 19:00,9.71,189.14,204.53,204.53,27.37,13.83,204.53
26.04.2022 20:00,9.71,189.03,201.09,201.09,33.77,13.87,201.09
26.04.2022 21:00,9.71,188.63,199.91,199.91,36.02,13.94,199.91
26.04.2022 22:00,9.71,186.36,196.7,196.7,37.55,13.96,196.7
26.04.2022 23:00,9.71,176.56,194.37,194.37,36.35,13.88,194.37
27.04.2022 00:00,9.8,148.83,195.27,195.27,25.32,13.72,195.27
27.04.2022 01:00,9.8,133.05,191.67,191.67,28.07,13.65,191.67
27.04.2022 02:00,9.8,125.67,190.27,190.27,31.17,13.64,190.27
27.04.2022 03:00,9.8,110.96,188.7,188.7,35.68,13.64,188.7
27.04.2022 04:00,9.8,157.39,191.19,191.19,40.07,13.67,191.19
27.04.2022 05:00,9.8,181.71,195.32,195.32,41.25,13.77,195.32
27.04.2022 06:00,9.8,194.03,204.11,204.11,41.9,13.92,204.11
27.04.2022 07:00,9.8,204.27,214.67,214.67,51.4,14.36,214.67
27.04.2022 08:00,9.8,208.76,257.73,257.73,60.55,15,257.73
27.04.2022 09:00,9.8,206.24,244.9,244.9,60.49,14.69,244.9
27.04.2022 10:00,9.8,203.13,218.24,218.24,49.89,14.31,218.24
27.04.2022 11:00,9.8,198.05,206.63,206.63,44.64,14.01,206.63
27.04.2022 12:00,9.8,190.24,202.08,202.08,42.24,13.94,202.08
27.04.2022 13:00,9.8,184.64,195.04,195.04,41.21,13.98,195.04
27.04.2022 14:00,9.8,177.35,190.83,190.83,40.55,13.85,190.83
27.04.2022 15:00,9.8,173.13,189.58,189.58,38.39,13.83,189.58
27.04.2022 16:00,9.8,173.2,189.51,189.51,37.73,13.8,189.51
27.04.2022 17:00,9.8,185.84,199.88,199.88,36.27,13.79,199.88
27.04.2022 18:00,9.8,191.39,205.75,205.75,35.07,13.85,205.75
27.04.2022 19:00,9.8,193.23,205.77,205.77,33.23,13.83,205.77
27.04.2022 20:00,9.8,191.34,205.14,205.14,28.62,13.72,205.14
27.04.2022 21:00,9.8,189.64,204.17,204.17,25.16,13.71,204.17
27.04.2022 22:00,9.8,186.85,200.92,200.92,20.09,13.67,200.92
27.04.2022 23:00,9.8,171.99,196.29,196.29,13.98,13.6,196.29
28.04.2022 00:00,9.8,173.21,200.73,200.73,13.38,13.38,200.73
28.04.2022 01:00,9.8,141.62,195.48,195.48,13.4,13.4,195.48
28.04.2022 02:00,9.8,109.99,191.66,191.66,13.45,13.45,191.66
28.04.2022 03:00,9.8,127,193.76,193.76,13.51,13.51,193.76
28.04.2022 04:00,9.8,143.88,194.58,194.58,13.76,13.76,194.58
28.04.2022 05:00,9.8,166.58,196.04,196.04,14.37,13.99,196.04
28.04.2022 06:00,9.8,187.2,207.51,207.51,20.28,20.28,207.51
28.04.2022 07:00,9.8,192.42,283.37,223.7,24.51,24.51,223.7
28.04.2022 08:00,9.8,196.46,279.29,270.36,27.46,27.46,270.36
28.04.2022 09:00,9.8,192.53,251.26,243.22,24.56,24.56,243.22
28.04.2022 10:00,9.8,188.77,217.73,217.73,21.61,21.61,217.73
28.04.2022 11:00,9.8,183.9,205.91,205.91,15.36,15.36,205.91
28.04.2022 12:00,9.8,162.77,201.55,201.55,13.74,13.74,201.55
28.04.2022 13:00,9.8,110.04,196.67,196.67,13.27,13.27,196.67
28.04.2022 14:00,9.8,95.71,196.12,195.78,13.17,13.17,196.12
28.04.2022 15:00,9.8,85,191.17,191.17,12.92,12.92,191.17
28.04.2022 16:00,9.8,123.71,196.62,196.62,12.97,12.97,196.62
28.04.2022 17:00,9.8,172.96,205.28,205.28,13.68,13.68,205.28
28.04.2022 18:00,9.8,181.57,207.11,207.11,13.9,13.9,207.11
28.04.2022 19:00,9.8,184.72,208.52,208.52,19.18,15.06,208.52
28.04.2022 20:00,9.8,185.59,210.68,210.68,22.43,14.73,210.68
28.04.2022 21:00,9.8,186.46,218.04,218.04,21.54,15.11,218.04
28.04.2022 22:00,9.8,183.74,214.31,214.31,21.06,15.15,214.31
28.04.2022 23:00,9.8,177.89,208.58,208.58,20.59,14.64,208.58
29.04.2022 00:00,9.9,160.23,203.12,203.12,23.14,14,203.12
29.04.2022 01:00,9.9,138.84,197.06,197.06,23.48,13.96,197.06
29.04.2022 02:00,9.9,135.88,196.24,196.24,24.05,13.98,196.24
29.04.2022 03:00,9.9,152.3,196.93,196.93,24.7,13.96,196.93
29.04.2022 04:00,9.9,173.23,199.14,199.14,25.3,14.09,199.14
29.04.2022 05:00,9.9,186.93,206.6,206.6,28.71,14.26,206.6
29.04.2022 06:00,9.9,197.95,219.36,219.36,35.69,14.85,219.36
29.04.2022 07:00,9.9,205.65,271.93,271.93,44.18,15.27,271.93
29.04.2022 08:00,9.9,211.69,282.19,282.19,44.84,44.84,282.19
29.04.2022 09:00,9.9,205.6,248.4,248.4,44.37,44.37,248.4
29.04.2022 10:00,9.9,199.9,223.65,223.65,40.05,15.93,223.65
29.04.2022 11:00,9.9,196.36,210.66,210.66,35.14,15.39,210.66
29.04.2022 12:00,9.9,190.63,202.76,202.76,34.05,14.95,202.76
29.04.2022 13:00,9.9,178.4,197.25,197.25,31.64,15.11,197.25
29.04.2022 14:00,9.9,159.18,195.24,195.24,26.45,15.14,195.24
29.04.2022 15:00,9.9,144.38,192.99,192.99,25.16,15.22,192.99
29.04.2022 16:00,9.9,177.83,199.41,199.41,24.54,15.15,199.41
29.04.2022 17:00,9.9,192.73,209.38,209.38,25.68,15.3,209.38
29.04.2022 18:00,9.9,198.98,221.77,221.77,31.02,19.2,221.77
29.04.2022 19:00,9.9,199.47,221.76,221.76,30.08,20.23,221.76
29.04.2022 20:00,9.9,199.51,225.78,225.78,29.63,20.19,225.78
29.04.2022 21:00,9.9,197.1,226.81,226.81,25,18.84,226.81
29.04.2022 22:00,9.9,187.59,223.81,223.81,19.86,16.31,223.81
29.04.2022 23:00,9.9,175.76,209.19,209.19,16.53,15.24,209.19
30.04.2022 00:00,9.8,127.65,201.79,201.79,15.09,15.09,201.79
30.04.2022 01:00,9.8,56.3,193.15,193.15,13.93,13.93,193.15
30.04.2022 02:00,9.8,43.68,189.91,189.91,13.35,13.35,189.91
30.04.2022 03:00,9.8,39.58,187.47,187.47,13.24,13.24,187.47
30.04.2022 04:00,9.8,44.33,189.96,189.96,13.32,13.32,189.96
30.04.2022 05:00,9.8,51.83,192.43,192.43,13.87,13.87,192.43
30.04.2022 06:00,9.8,74.89,195.4,195.4,14.51,14.51,195.4
30.04.2022 07:00,9.8,144.35,200.19,200.19,19.14,15.84,200.19
30.04.2022 08:00,9.8,180.6,203.17,203.17,20.54,16.72,203.17
30.04.2022 09:00,9.8,172.89,199.8,199.8,22.36,20.17,199.8
30.04.2022 10:00,9.8,144.34,196.03,196.03,24,20.23,196.03
30.04.2022 11:00,9.8,100.03,192.55,192.55,24.61,20.18,192.55
30.04.2022 12:00,9.8,87.47,185.8,185.8,26.39,16.94,185.8
30.04.2022 13:00,9.8,48.03,178.66,178.66,26.97,16.34,184.95
30.04.2022 14:00,9.8,47.55,171.94,171.94,27.27,16.26,184.94
30.04.2022 15:00,9.8,60.88,181.14,181.14,27.97,16.14,181.14
30.04.2022 16:00,9.8,99.96,187.68,187.68,30.41,16.08,187.68
30.04.2022 17:00,9.8,177.86,196.13,196.13,30.71,16.21,196.13
30.04.2022 18:00,9.8,192.7,202.72,202.72,32,16.24,202.72
30.04.2022 19:00,9.8,201.58,214.69,214.69,32.94,16.81,214.69
30.04.2022 20:00,9.8,203.49,216.57,216.57,34.04,17.39,216.57
30.04.2022 21:00,9.8,206.86,219.54,219.54,34.03,20.16,219.54
30.04.2022 22:00,9.8,202.8,216.19,216.19,33.5,20.19,216.19
30.04.2022 23:00,9.8,199.15,211.17,211.17,32.42,18.66,211.17
01.05.2022 00:00,9.91,185.25,201.58,201.58,32.06,16.21,201.58
01.05.2022 01:00,9.91,176.03,193.71,193.71,30.42,15.9,193.71
01.05.2022 02:00,9.91,169.99,192.12,192.12,29.19,15.79,192.12
01.05.2022 03:00,9.91,169.99,192.2,192.2,23.37,15.8,192.2
01.05.2022 04:00,9.91,170.32,192.7,192.7,22.62,15.76,192.7
01.05.2022 05:00,9.91,171.65,195.48,195.48,22.04,15.5,195.48
01.05.2022 06:00,9.91,171.75,193.41,193.41,21.95,15.39,193.41
01.05.2022 07:00,9.91,171.02,192.33,192.33,21.99,15.45,192.33
01.05.2022 08:00,9.91,171.4,189.9,189.9,22.03,15.34,189.9
01.05.2022 09:00,9.91,160.8,187.68,187.68,22.66,15.43,188.33
01.05.2022 10:00,9.91,135.49,183.17,183.17,22.4,15.26,184.56
01.05.2022 11:00,9.91,112,182.15,182.15,21.88,14.97,187.13
01.05.2022 12:00,9.91,76.35,180.52,180.52,21.57,14.77,182.02
01.05.2022 13:00,9.91,46.93,169.92,169.92,21.4,14.7,180.39
01.05.2022 14:00,9.91,32.49,163.12,163.12,21.06,14.81,181.91
01.05.2022 15:00,9.91,32.96,170,170,19.73,14.82,170
01.05.2022 16:00,9.91,62.15,182.44,182.44,17.71,14.71,182.44
01.05.2022 17:00,9.91,132.25,189.96,189.96,15.96,14.59,189.96
01.05.2022 18:00,9.91,173.04,199.96,199.96,13.99,13.99,199.96
01.05.2022 19:00,9.91,185.25,211.99,211.99,13.53,13.53,211.99
01.05.2022 20:00,9.91,188.9,219.06,219.06,13.4,13.4,219.06
01.05.2022 21:00,9.91,187.58,219.88,219.88,13.27,13.27,219.88
01.05.2022 22:00,9.91,182.45,217.73,217.73,13.11,13.11,217.73
01.05.2022 23:00,9.91,167.03,209.27,209.27,12.69,12.69,209.27
02.05.2022 00:00,9.91,98.23,200.18,200.18,13.39,13.39,200.18
02.05.2022 01:00,9.91,62.76,196.24,196.24,13.3,13.3,196.24
02.05.2022 02:00,9.91,46.55,194.69,194.69,13.27,13.27,194.69
02.05.2022 03:00,9.91,40.58,193.8,193.8,13.14,13.14,193.8
02.05.2022 04:00,9.91,47.76,196.29,196.29,11.81,11.81,196.29
02.05.2022 05:00,9.91,82.21,203.24,203.24,13.36,13.36,203.24
02.05.2022 06:00,9.91,176.16,213.29,213.29,13.23,13.23,213.29
02.05.2022 07:00,9.91,191.41,225.34,225.34,13.8,13.8,225.34
02.05.2022 08:00,9.91,193.45,238.94,238.94,14.99,14.99,238.94
02.05.2022 09:00,9.91,187.39,214.92,214.92,14.55,14.55,214.92
02.05.2022 10:00,9.91,144.99,203.95,203.95,13.95,13.95,203.95
02.05.2022 11:00,9.91,64.96,197.01,197.01,13.8,13.8,197.01
02.05.2022 12:00,9.91,46.31,196.15,196.15,13.53,13.53,196.15
02.05.2022 13:00,9.91,43.06,196.14,196.14,13.01,13.01,196.14
02.05.2022 14:00,9.91,28.99,193.65,193.65,10.09,10.09,193.65
02.05.2022 15:00,9.91,27.95,193.06,193.06,10.37,10.37,193.06
02.05.2022 16:00,9.91,44.5,198.06,198.06,10.33,10.33,198.06
02.05.2022 17:00,9.91,91.84,205.91,205.91,12.37,12.37,205.91
02.05.2022 18:00,9.91,144.38,213.1,213.1,10.71,10.71,213.1
02.05.2022 19:00,9.91,169.63,216.59,216.59,11.97,11.97,216.59
02.05.2022 20:00,9.91,169.98,217.09,217.09,13.12,13.12,217.09
02.05.2022 21:00,9.91,174.28,219.64,219.64,13.33,13.33,219.64
02.05.2022 22:00,9.91,149.94,212.4,212.4,13.28,13.28,212.4
02.05.2022 23:00,9.91,79.68,208.59,208.59,10.26,10.26,208.59
03.05.2022 00:00,9.91,45.21,199.92,199.92,8.96,8.96,199.92
03.05.2022 01:00,9.91,27.19,193.32,193.32,8.44,8.44,193.32
03.05.2022 02:00,9.91,18.89,189.96,189.96,8.5,8.5,189.96
03.05.2022 03:00,9.91,21.15,191.04,191.04,9.17,9.17,191.04
03.05.2022 04:00,9.91,29.94,193.22,193.22,10.7,10.7,193.22
03.05.2022 05:00,9.91,88.8,198.62,198.62,13.84,13.84,198.62
03.05.2022 06:00,9.91,173.31,212.65,212.65,13.48,13.48,212.65
03.05.2022 07:00,9.91,191.11,215.76,215.76,13.86,13.86,215.76
03.05.2022 08:00,9.91,194.22,229.99,229.99,15.33,15.33,229.99
03.05.2022 09:00,9.91,193.41,222.03,222.03,15.41,15.41,222.03
03.05.2022 10:00,9.91,176.18,206,206,16.01,15.51,206
03.05.2022 11:00,9.91,166.34,201.65,201.65,16.45,15.24,201.65
03.05.2022 12:00,9.91,149.98,199.99,199.99,16.37,14.38,199.99
03.05.2022 13:00,9.91,144.31,199.95,199.95,16.64,13.99,199.95
03.05.2022 14:00,9.91,138.49,199.91,199.91,16.78,13.98,199.91
03.05.2022 15:00,9.91,140.75,199.91,199.91,16.77,13.96,199.91
03.05.2022 16:00,9.91,163.58,200.46,200.46,16.18,15.6,200.46
03.05.2022 17:00,9.91,190.89,212.16,212.16,17.27,15.45,212.16
03.05.2022 18:00,9.91,199.97,238.99,238.99,18.99,15.36,238.99
03.05.2022 19:00,9.91,206.63,261.57,261.57,22.48,15.54,261.57
03.05.2022 20:00,9.91,210.89,261.85,261.85,28.1,15.64,261.85
03.05.2022 21:00,9.91,211.03,253.65,253.65,28.95,15.65,253.65
03.05.2022 22:00,9.91,207.44,245.36,245.36,28.68,15.55,245.36
03.05.2022 23:00,9.91,200.01,221.84,221.84,28.26,15.24,221.84
04.05.2022 00:00,9.93,190.61,209.37,209.37,29.67,15.69,209.37
04.05.2022 01:00,9.93,178.41,202.12,202.12,29.99,15.21,202.12
04.05.2022 02:00,9.93,175.66,200.34,200.34,30.46,14.89,200.34
04.05.2022 03:00,9.93,179.97,201.12,201.12,30.62,14.71,201.12
04.05.2022 04:00,9.93,190.61,203.11,203.11,30.34,14.53,203.11
04.05.2022 05:00,9.93,201.16,212.68,212.68,30.25,15.09,212.68
04.05.2022 06:00,9.93,219.91,238.81,238.81,29.88,16.03,238.81
04.05.2022 07:00,9.93,231.68,239.48,239.48,30.65,16.71,239.48
04.05.2022 08:00,9.93,235.07,260.43,260.43,30.29,17.8,260.43
04.05.2022 09:00,9.93,229.97,237.54,237.54,30.21,17.53,237.54
04.05.2022 10:00,9.93,213.65,223.66,223.66,28.78,17.31,223.66
04.05.2022 11:00,9.93,203.47,209.29,209.29,28.49,17.14,209.29
04.05.2022 12:00,9.93,199.99,204.64,204.64,28.63,18.8,204.64
04.05.2022 13:00,9.93,195.34,202.15,202.15,28.63,19.21,202.15
04.05.2022 14:00,9.93,191.99,199.51,199.51,28.34,19.57,199.51
04.05.2022 15:00,9.93,195.02,201.97,201.97,28.29,20.24,201.97
04.05.2022 16:00,9.93,199.03,205.81,205.81,26.03,20.57,205.81
04.05.2022 17:00,9.93,208.4,218.28,218.28,24.46,19.07,218.28
04.05.2022 18:00,9.93,219.33,241.98,241.98,22.31,20.05,241.98
04.05.2022 19:00,9.93,225.07,266.9,266.9,19.73,19.73,266.9
04.05.2022 20:00,9.93,224.84,272.49,272.49,20.99,18.85,272.49
04.05.2022 21:00,9.93,223.38,239.01,239.01,18.27,18.27,239.01
04.05.2022 22:00,9.93,214.13,226.02,226.02,17.43,17.43,226.02
04.05.2022 23:00,9.93,203.98,219.67,219.67,16.44,16.44,219.67
05.05.2022 00:00,9.91,199.52,215.09,215.09,15.14,15.14,215.09
05.05.2022 01:00,9.91,182.6,205.11,205.11,13.26,13.26,205.11
05.05.2022 02:00,9.91,165.39,202.09,202.09,12.9,12.9,202.09
05.05.2022 03:00,9.91,160.21,201.03,201.03,12.77,12.77,201.03
05.05.2022 04:00,9.91,171.17,203.46,203.46,12.64,12.64,203.46
05.05.2022 05:00,9.91,197.29,209.87,209.87,12.53,12.53,209.87
05.05.2022 06:00,9.91,206.16,222.53,222.53,12.49,12.49,222.53
05.05.2022 07:00,9.91,223.17,255.06,255.06,12.81,12.81,255.06
05.05.2022 08:00,9.91,236.41,259.71,259.71,14.33,14.33,259.71
05.05.2022 09:00,9.91,224.91,245.12,245.12,13.75,13.75,245.12
05.05.2022 10:00,9.91,209.8,227.75,227.75,12.88,12.88,227.75
05.05.2022 11:00,9.91,208.39,224.89,224.89,12.7,12.7,224.89
05.05.2022 12:00,9.91,204.98,217.49,217.49,12.48,12.48,217.49
05.05.2022 13:00,9.91,198.27,208.43,208.43,12.41,12.41,208.43
05.05.2022 14:00,9.91,185.03,205.16,205.16,12.36,12.36,205.16
05.05.2022 15:00,9.91,179.94,203.91,203.91,12.28,12.28,203.91
05.05.2022 16:00,9.91,186.16,206.67,206.67,12.3,12.3,206.67
05.05.2022 17:00,9.91,198.53,219.05,219.05,12.33,12.33,219.05
05.05.2022 18:00,9.91,204.14,229.82,229.82,12.46,12.46,229.82
05.05.2022 19:00,9.91,205.04,240.04,240.04,12.71,12.71,240.04
05.05.2022 20:00,9.91,204.45,240.04,240.04,13.12,13.12,240.04
05.05.2022 21:00,9.91,203.55,238.93,238.93,14.97,13.67,238.93
05.05.2022 22:00,9.91,199.21,225.03,225.03,17.97,13.35,225.03
05.05.2022 23:00,9.91,195.41,218.96,218.96,14.97,12.95,218.96
06.05.2022 00:00,9.87,181.24,213.63,213.63,12.76,12.46,213.63
06.05.2022 01:00,9.87,154.95,207.33,207.33,12.4,12.4,207.33
06.05.2022 02:00,9.87,122.04,201.13,201.13,12.29,12.29,201.13
06.05.2022 03:00,9.87,104.55,199.91,199.91,12.22,12.22,199.91
